id,job_id,level_id
3735,7214,4
3736,64,4
3737,66,4
3738,7216,4
3739,238,4
3740,7244,4
3741,78,4
3742,7254,4
3743,79,4
3744,80,4
3745,218,4
3746,83,4
3747,7261,4
3748,7265,4
3749,221,4
3750,7,4
3751,5,4
3752,223,4
3753,68,4
3754,41,4
3755,82,4
3756,156,4
3757,212,4
3758,237,4
3759,197,4
3760,232,4
3761,22,4
3762,547,4
3763,87,4
3764,123,4
3765,233,4
3766,134,4
3767,158,4
3768,155,4
3769,198,4
3770,214,4
3771,174,4
3772,228,4
3773,203,4
3774,182,4
3775,234,4
3776,240,4
3777,236,4
3778,292,4
3779,297,4
3780,311,4
3781,340,4
3782,356,4
3783,348,4
3784,406,4
3785,394,4
3786,389,4
3787,401,4
3788,437,4
3789,449,4
3790,429,4
3791,460,4
3792,453,4
3793,471,4
3794,479,4
3795,473,4
3796,469,4
3797,532,4
3798,627,4
3799,572,4
3800,536,4
3801,573,4
3802,542,4
3803,577,4
3804,588,4
3805,590,4
3806,576,4
3807,592,4
3808,618,4
3809,600,4
3810,596,4
3811,658,4
3812,635,4
3813,625,4
3814,640,4
3815,656,4
3816,686,4
3817,673,4
3818,670,4
3819,682,4
3820,688,4
3821,683,4
3822,707,4
3823,696,4
3824,723,4
3825,727,4
3826,708,4
3827,725,4
3828,728,4
3829,729,4
3830,754,4
3831,757,4
3832,755,4
3833,796,4
3834,779,4
3835,769,4
3836,788,4
3837,819,4
3838,821,4
3839,816,4
3840,820,4
3841,826,4
3842,191,4
3843,157,4
3844,187,4
3845,33,4
3846,7139,4
3847,38,4
3848,52,4
3849,54,4
3850,206,4
3851,7205,4
3852,7243,4
3853,219,4
3854,243,4
3855,7241,4
3856,5104,2
3857,5192,2
3858,7328,2
3859,5150,2
3860,5247,2
3861,5367,2
3862,5394,2
3863,4936,2
3864,5424,2
3865,5450,2
3866,5574,2
3867,5590,2
3868,5701,2
3869,5777,2
3870,5513,2
3871,5631,2
3872,4814,2
3873,5514,2
3874,5516,2
3875,462,2
3876,434,2
3877,4858,2
3878,4959,2
3879,4880,2
3880,4964,2
3881,4906,2
3882,4908,2
3883,865,2
3884,4927,2
3885,4925,2
3886,4978,2
3887,4980,2
3888,5359,2
3889,5531,2
3890,4985,2
3891,5128,2
3892,4992,2
3893,4991,2
3894,4995,2
3895,5002,2
3896,5008,2
3897,5173,2
3898,5018,2
3899,5017,2
3900,5177,2
3901,5178,2
3902,5191,2
3903,5180,2
3904,5193,2
3905,5190,2
3906,5414,2
3907,5417,2
3908,5026,2
3909,5035,2
3910,5038,2
3911,5448,2
3912,5197,2
3913,5479,2
3914,5063,2
3915,5481,2
3916,5201,2
3917,5254,2
3918,5216,2
3919,4935,2
3920,5489,2
3921,5491,2
3922,5077,2
3923,5072,2
3924,5990,2
3925,5081,2
3926,5506,2
3927,5507,2
3928,138,2
3929,5090,2
3930,70,2
3931,4937,2
3932,4756,2
3933,5185,2
3934,5211,2
3935,4759,2
3936,4760,2
3937,5288,2
3938,4762,2
3939,7208,2
3940,4763,2
3941,5167,2
3942,4766,2
3943,5103,2
3944,5248,2
3945,316,2
3946,5977,2
3947,713,2
3948,4849,2
3949,5980,2
3950,4875,2
3951,5046,2
3952,4767,2
3953,4907,2
3954,5530,2
3955,4771,2
3956,5075,2
3957,5129,2
3958,4772,2
3959,5010,2
3960,5016,2
3961,5022,2
3962,4774,2
3963,5447,2
3964,5056,2
3965,4782,2
3966,4777,2
3967,5210,2
3968,5187,2
3969,4783,2
3970,4785,2
3971,4786,2
3972,4787,2
3973,560,2
3974,4802,2
3975,4807,2
3976,4808,2
3977,4809,2
3978,4773,2
3979,5289,2
3980,5324,2
3981,5117,2
3982,4804,2
3983,5312,2
3984,4818,2
3985,5310,2
3986,4810,2
3987,5984,2
3988,4820,2
3989,4822,2
3990,4962,2
3991,5700,2
3992,4825,2
3993,5074,2
3994,4827,2
3995,4828,2
3996,5028,2
3997,4829,2
3998,5307,2
3999,4832,2
4000,5125,2
4001,4834,2
4002,5536,2
4003,5669,2
4004,4838,2
4005,5732,2
4006,4841,2
4007,4842,2
4008,5758,2
4009,5808,2
4010,5126,2
4011,5131,2
4012,4846,2
4013,5845,2
4014,4847,2
4015,5872,2
4016,5136,2
4017,5137,2
4018,4853,2
4019,4854,2
4020,4857,2
4021,4957,2
4022,4860,2
4023,5139,2
4024,5142,2
4025,4874,2
4026,4961,2
4027,4963,2
4028,4882,2
4029,4967,2
4030,4884,2
4031,4886,2
4032,4897,2
4033,5772,2
4034,4898,2
4035,5011,2
4036,5327,2
4037,4916,2
4038,5936,2
4039,5153,2
4040,4921,2
4041,4924,2
4042,5156,2
4043,5158,2
4044,5163,2
4045,4953,2
4046,4932,2
4047,5166,2
4048,4933,2
4049,4934,2
4050,5234,2
4051,5242,2
4052,5252,2
4053,5263,2
4054,5259,2
4055,5274,2
4056,5268,2
4057,5277,2
4058,5286,2
4059,5304,2
4060,5290,2
4061,5317,2
4062,5306,2
4063,5330,2
4064,5346,2
4065,5350,2
4066,5349,2
4067,5352,2
4068,5365,2
4069,5371,2
4070,5373,2
4071,5374,2
4072,5366,2
4073,5382,2
4074,5421,2
4075,5444,2
4076,5432,2
4077,5455,2
4078,5451,2
4079,5458,2
4080,5454,2
4081,5461,2
4082,5532,2
4083,5557,2
4084,5547,2
4085,5548,2
4086,5553,2
4087,5546,2
4088,5558,2
4089,5576,2
4090,5584,2
4091,5581,2
4092,5587,2
4093,5588,2
4094,5603,2
4095,5609,2
4096,5606,2
4097,5604,2
4098,5619,2
4099,5625,2
4100,5621,2
4101,5637,2
4102,5640,2
4103,5641,2
4104,5642,2
4105,5645,2
4106,5650,2
4107,5661,2
4108,5678,2
4109,5674,2
4110,5690,2
4111,5683,2
4112,5687,2
4113,5689,2
4114,5691,2
4115,5705,2
4116,5710,2
4117,5707,2
4118,5703,2
4119,5708,2
4120,5719,2
4121,5743,2
4122,5735,2
4123,5736,2
4124,5746,2
4125,5756,2
4126,5749,2
4127,5757,2
4128,5762,2
4129,5771,2
4130,5765,2
4131,5776,2
4132,5782,2
4133,5775,2
4134,5781,2
4135,5786,2
4136,5783,2
4137,5797,2
4138,5791,2
4139,5800,2
4140,5810,2
4141,5815,2
4142,5825,2
4143,5819,2
4144,5826,2
4145,5824,2
4146,5827,2
4147,5831,2
4148,5840,2
4149,5844,2
4150,5867,2
4151,5857,2
4152,5854,2
4153,5874,2
4154,5868,2
4155,5876,2
4156,5881,2
4157,5879,2
4158,5887,2
4159,5893,2
4160,5894,2
4161,5891,2
4162,5899,2
4163,5906,2
4164,5898,2
4165,5913,2
4166,5912,2
4167,5909,2
4168,5921,2
4169,5930,2
4170,5932,2
4171,5933,2
4172,5937,2
4173,5945,2
4174,5942,2
4175,5965,2
4176,5958,2
4177,6002,2
4178,5993,2
4179,5998,2
4180,5994,2
4181,6000,2
4182,18,2
4183,5388,2
4184,5962,2
4185,5250,2
4186,7267,2
4187,492,2
4188,594,2
4189,192,2
4190,20,5
4191,58,5
4192,193,5
4193,244,5
4194,484,5
4195,486,5
4196,5168,5
4197,5065,5
4198,5066,5
4199,5067,5
4200,7268,5
4201,69,5
4202,73,5
4203,5973,5
4204,160,5
4205,202,5
4206,308,5
4207,335,5
4208,343,5
4209,386,5
4210,384,5
4211,388,5
4212,387,5
4213,435,5
4214,438,5
4215,440,5
4216,441,5
4217,444,5
4218,443,5
4219,445,5
4220,457,5
4221,7184,5
4222,534,5
4223,558,5
4224,563,5
4225,565,5
4226,718,5
4227,612,5
4228,621,5
4229,655,5
4230,654,5
4231,732,5
4232,569,5
4233,793,5
4234,5529,5
4235,142,5
4236,248,5
4237,390,5
4238,431,5
4239,436,5
4240,533,5
4241,564,5
4242,566,5
4243,574,5
4244,733,5
4245,771,5
4246,77,5
4247,81,5
4248,691,5
4249,697,5
4250,7210,5
4251,5012,5
4252,11,5
4253,5270,5
4254,5337,5
4255,5602,5
4256,5677,5
4257,5745,5
4258,5837,5
4259,5905,5
4260,6,5
4261,16,5
4262,94,5
4263,57,5
4264,67,5
4265,305,5
4266,40,5
4267,75,5
4268,426,5
4269,222,5
4270,225,5
4271,7140,5
4272,141,5
4273,325,5
4274,454,5
4275,568,5
4276,196,5
4277,220,5
4278,20,7
4279,58,7
4280,193,7
4281,244,7
4282,484,7
4283,486,7
4284,5168,7
4285,5065,7
4286,5066,7
4287,5067,7
4288,7268,7
4289,69,7
4290,73,7
4291,5973,7
4292,160,7
4293,202,7
4294,308,7
4295,335,7
4296,343,7
4297,386,7
4298,384,7
4299,388,7
4300,387,7
4301,435,7
4302,438,7
4303,440,7
4304,441,7
4305,444,7
4306,443,7
4307,445,7
4308,457,7
4309,7184,7
4310,534,7
4311,558,7
4312,563,7
4313,565,7
4314,718,7
4315,612,7
4316,621,7
4317,655,7
4318,654,7
4319,732,7
4320,569,7
4321,793,7
4322,5529,7
4323,142,7
4324,248,7
4325,390,7
4326,431,7
4327,436,7
4328,533,7
4329,564,7
4330,566,7
4331,574,7
4332,733,7
4333,771,7
4334,77,7
4335,81,7
4336,691,7
4337,697,7
4338,7210,7
4339,5012,7
4340,11,7
4341,5270,7
4342,5337,7
4343,5602,7
4344,5677,7
4345,5745,7
4346,5837,7
4347,5905,7
4348,6,7
4349,16,7
4350,94,7
4351,57,7
4352,67,7
4353,305,7
4354,40,7
4355,75,7
4356,426,7
4357,222,7
4358,225,7
4359,7140,7
4360,141,7
4361,325,7
4362,454,7
4363,568,7
4364,196,7
4365,220,7
